TranscriptClusterID	Chrom	Start	Stop	TotalProbes	AccessionID	Gene	mRNA	LocusType	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
TC0X00000454.mm.1	chrX	50841047	50893097	210	NM_133729	2610018G03Rik	NM_133729 // 2610018G03Rik // RIKEN cDNA 2610018G03 gene	refseq:NM:protein_coding:CODING	-1.09007166666667	7.07643666666667	-11.2298018711194	7.27926192673692e-05	0.00370970051464458	2.42229116758523	-2.12884611387732
TC0X00000479.mm.1	chrX	53607922	53609135	40	NM_028375	Cxx1c	NM_028375 // Cxx1c // CAAX box 1C	refseq:NM:protein_coding:CODING	-0.943829999999998	8.466665	-13.650915559669	2.69451748637387e-05	0.00278402853197875	3.46496859401632	-1.92362822520242
TC0X00000627.mm.1	chrX	70385877	70389417	50	NM_026787	1110012L19Rik	NM_026787 // 1110012L19Rik // RIKEN cDNA 1110012L19 gene	refseq:NM:protein_coding:CODING	-0.927488333333332	7.93152166666667	-8.40589756900443	0.000309746856967873	0.0063468565714077	0.840827392830731	-1.90196188264539
TC0X00000643.mm.1	chrX	71050256	71156056	100	NM_001081354	Mamld1	NM_001081354 // Mamld1 // mastermind-like domain containing 1	refseq:NM:protein_coding:CODING	1.33306666666667	9.689095	10.3873786670667	0.000107888713841023	0.00419123166470639	1.99864612483072	2.51937637711381
TC0X00000668.mm.1	chrX	72918521	72958528	155	NM_010941	Nsdhl	NM_010941 // Nsdhl // NAD(P) dependent steroid dehydrogenase-like	refseq:NM:protein_coding:CODING	-0.750021666666663	9.56382166666667	-9.3215879882338	0.000185537115293714	0.00502236857986058	1.40701528047403	-1.68181808817953
TC0X00000674.mm.1	chrX	73117047	73129262	66	NM_001025383	Gm14685	NM_001025383 // Gm14685 // predicted gene 14685	refseq:NM:protein_coding:CODING	0.635851666666668	7.10836833333333	7.06744677697872	0.00072107902339319	0.0092916499361726	-0.103513132207902	1.5538547669305
TC0X00000693.mm.1	chrX	73757060	73772514	436	NM_019587	Plxnb3	NM_019587 // Plxnb3 // plexin B3	refseq:NM:protein_coding:CODING	1.65634333333334	9.90401	13.9406909139447	2.4197944529859e-05	0.00270006264284427	3.57502859140024	3.152165608992
TC0X00000694.mm.1	chrX	73774405	73778925	223	NM_019684	Srpk3	NM_019684 // Srpk3 // serine/arginine-rich protein specific kinase 3	refseq:NM:protein_coding:CODING	0.734705000000001	7.23666166666667	7.06310266264929	0.000723214822184946	0.00929860238397496	-0.106836488537388	1.66405717085418
TC0X00000695.mm.1	chrX	73787028	73790830	172	NM_001166480	Ssr4	NM_001166480 // Ssr4 // signal sequence receptor, delta	refseq:NM:protein_coding:CODING	-0.878726666666665	9.65661166666667	-6.85882284128274	0.000832580230913071	0.00984187743606102	-0.265190800956058	-1.83875168898335
TC0X00000728.mm.1	chrX	74837196	74843369	40	NM_001081670	Gm5936	NM_001081670 // Gm5936 // predicted gene 5936	refseq:NM:protein_coding:CODING	0.610816666666667	6.87087333333333	8.01882574100123	0.000390491909035382	0.00705542471500733	0.583103601717437	1.52712342339229
TC0X00000808.mm.1	chrX	82814910	85206141	1051	NM_007868	Dmd	NM_007868 // Dmd // dystrophin, muscular dystrophy	refseq:NM:protein_coding:CODING	0.948775000000003	7.22987833333333	8.81199900169872	0.000245332023782555	0.0056769424049702	1.09912823683334	1.93023299076787
TC0X00000941.mm.1	chrX	99975589	100400762	200	NM_001177937	Eda	NM_001177937 // Eda // ectodysplasin-A	refseq:NM:protein_coding:CODING	0.622580000000002	7.452525	7.493870833209	0.000543280025173523	0.00816803495109959	0.214115961654735	1.53962606448709
TC0X00000958.mm.1	chrX	100625737	100727271	372	NM_008446	Kif4	NM_008446 // Kif4 // kinesin family member 4	refseq:NM:protein_coding:CODING	1.67002833333334	9.164055	11.5489529289069	6.31602623025569e-05	0.00352198475430765	2.57375160768754	3.18220843033871
TC0X00000990.mm.1	chrX	102119447	102127673	50	NM_027181	Pin4	NM_027181 // Pin4 // protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting, 4 (parvulin)	refseq:NM:protein_coding:CODING	-0.599539999999996	10.599375	-6.96227518044125	0.000774937929075846	0.00949554393192399	-0.184485008668951	-1.51523336080328
TC0X00001071.mm.1	chrX	106187100	106203699	156	NM_008828	Pgk1	NM_008828 // Pgk1 // phosphoglycerate kinase 1	refseq:NM:protein_coding:CODING	-0.89529166666666	13.7674116666667	-7.66283278490519	0.000487467294572537	0.00777012982280293	0.335434919288671	-1.8599858767085
TC0X00001217.mm.1	chrX	124380076	124384595	30	XM_003085283	Gm17297	XM_003085283 // Gm17297 // predicted gene, 17297	otherdb:protein_coding:-:CODING	-0.608719999999999	5.09534166666667	-7.22756335566439	0.000647286093813215	0.00879139480992364	0.0177272625594078	-1.5249056689965
TC0X00001226.mm.1	chrX	125315078	125319597	30	XM_003688977	Gm21604	XM_003688977 // Gm21604 // predicted gene, 21604	otherdb:protein_coding:-:CODING	-0.608719999999999	5.09534166666667	-7.22756335566439	0.000647286093813215	0.00879139480992364	0.0177272625594078	-1.5249056689965
TC0X00001228.mm.1	chrX	125578116	125582635	30	XM_003085525	Gm17679	XM_003085525 // Gm17679 // predicted gene, 17679	otherdb:protein_coding:-:CODING	-0.608719999999999	5.09534166666667	-7.22756335566439	0.000647286093813215	0.00879139480992364	0.0177272625594078	-1.5249056689965
TC0X00001276.mm.1	chrX	134308084	134363980	316	NM_145924	Cenpi	NM_145924 // Cenpi // centromere protein I	refseq:NM:protein_coding:CODING	0.853828333333334	7.90500166666667	11.9248829920328	5.36840281839246e-05	0.00326952629760352	2.7462551449172	1.80729039074291
TC0X00001282.mm.1	chrX	134585654	134588062	90	NM_019865	Rpl36a	NM_019865 // Rpl36a // ribosomal protein L36A	refseq:NM:protein_coding:CODING	-0.70886666666666	12.78352	-10.121925152366	0.000122879912865886	0.00436553453151926	1.85744577173779	-1.63451958830992
TC0X00001362.mm.1	chrX	138914430	139010532	360	NM_013724	Nrk	NM_013724 // Nrk // Nik related kinase	refseq:NM:protein_coding:CODING	1.02412333333334	7.10829833333333	9.9560374961682	0.000133501436159545	0.00450128903984053	1.76720406367281	2.03372319839113
TC0X00001371.mm.1	chrX	139563316	139673145	100	NM_001254761	Rnf128	NM_001254761 // Rnf128 // ring finger protein 128	refseq:NM:protein_coding:CODING	-2.30937333333333	8.20375333333333	-8.44303454978587	0.000303088707763982	0.00625397068612588	0.864949915950907	-4.95667728909411
TC0X00001383.mm.1	chrX	140664599	140767715	178	NM_011845	Mid2	NM_011845 // Mid2 // midline 2	refseq:NM:protein_coding:CODING	0.795028333333336	10.7730033333333	8.37405970143333	0.000315592574247238	0.00640686038744211	0.820064466439167	1.73511145011847
TC0X00001413.mm.1	chrX	143518591	143797796	356	NM_001195046	Pak3	NM_001195046 // Pak3 // p21 protein (Cdc42/Rac)-activated kinase 3	refseq:NM:protein_coding:CODING	0.66393666666667	8.29747333333333	8.6835555887648	0.000263829310844303	0.00583785578381531	1.01871888405491	1.58440006623544
TC0X00001420.mm.1	chrX	144297790	144297899	30	NR_030448	Mir680-2	NR_030448 // Mir680-2 // microRNA 680-2	refseq:NR:ncRNA:NONCODING	0.662883333333335	8.95939166666667	7.40745345258371	0.000574717137107316	0.00835598852581522	0.151092199606173	1.58324369412694
TC0X00001421.mm.1	chrX	144317812	144374450	406	NM_026247	Alg13	NM_026247 // Alg13 // asparagine-linked glycosylation 13	refseq:NM:protein_coding:CODING	0.630435000000003	8.081695	10.6565257205248	9.4847516007875e-05	0.00397815410166189	2.1379296397537	1.54803168418263
TC0X00001534.mm.1	chrX	152016428	152062694	355	NM_019710	Smc1a	NM_019710 // Smc1a // structural maintenance of chromosomes 1A	refseq:NM:protein_coding:CODING	0.795590000000004	11.75604	10.883044383634	8.52982864578766e-05	0.00384654294092314	2.25224119007785	1.73578709117016
TC0X00001564.mm.1	chrX	153723554	153741322	99	NM_027327	2210013O21Rik	NM_027327 // 2210013O21Rik // RIKEN cDNA 2210013O21 gene	refseq:NM:protein_coding:CODING	-0.853864999999997	8.724135	-7.78735903730352	0.000450625775521674	0.00748157764468427	0.423272511748587	-1.8073363243287
TC0X00001637.mm.1	chrX	161117193	161258213	370	NM_133194	Scml2	NM_133194 // Scml2 // sex comb on midleg-like 2 (Drosophila)	refseq:NM:protein_coding:CODING	1.37352833333334	7.89528166666667	20.7878517563593	3.08090773884685e-06	0.00179083001222681	5.54265176372595	2.59103469395347
TC0X00001665.mm.1	chrX	164269371	164373013	178	NM_027153	Pir	NM_027153 // Pir // pirin	refseq:NM:protein_coding:CODING	-0.70426333333333	6.546595	-7.18896790276047	0.000664228559973948	0.0088821589415336	-0.0112758627148519	-1.62931249538582
TC0X00001667.mm.1	chrX	164373378	164402650	110	NM_010216	Figf	NM_010216 // Figf // c-fos induced growth factor	refseq:NM:protein_coding:CODING	-0.929734999999997	8.95987666666667	-7.68356714675184	0.000481093771604469	0.00773718135368747	0.350152086602204	-1.90492605950624
TC0X00001682.mm.1	chrX	166238911	166389033	193	NM_001177955	Gpm6b	NM_001177955 // Gpm6b // glycoprotein m6b	refseq:NM:protein_coding:CODING	0.659681666666669	13.0622366666667	7.43309551128773	0.000565170964543671	0.00830844258981119	0.169862578729389	1.57973401403087
TC0X00001799.mm.1	chrX	8185329	8193512	113	NM_007898	Ebp	NM_007898 // Ebp // phenylalkylamine Ca2+ antagonist (emopamil) binding protein	refseq:NM:protein_coding:CODING	-0.687254999999995	8.29925166666667	-8.99576956187182	0.000221459085060164	0.00545578880168296	1.21217322170445	-1.61021685999649
TC0X00001851.mm.1	chrX	12036737	12160355	277	NM_001168321	Bcor	NM_001168321 // Bcor // BCL6 interacting corepressor	refseq:NM:protein_coding:CODING	0.609705000000005	8.54907333333333	8.78095210635837	0.000249658990857959	0.00570819225907133	1.07979872669501	1.52594715379701
TC0X00001867.mm.1	chrX	13217909	13218655	30	XM_001477326	Llph-ps2	XM_001477326 // Llph-ps2 // LLP homolog, pseudogene 2	otherdb:protein_coding:-:CODING	-0.679783333333333	9.92517	-8.16596651064071	0.000357171701723983	0.00681940246073189	0.682451154306577	-1.60189916087108
TC0X00001912.mm.1	chrX	19156981	19167241	40	XR_106025	LOC100503338	XR_106025 // LOC100503338 // uncharacterized LOC100503338	otherdb:uncharacterized:-:UNKNOWN	-1.711755	7.474015	-9.85920417349956	0.000140203035382914	0.00460382108222774	1.71379518097634	-3.27559047995901
TC0X00001927.mm.1	chrX	20615326	20617619	40	NM_019435	Ndufb11	NM_019435 // Ndufb11 // NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11	refseq:NM:protein_coding:CODING	-1.35822833333333	9.10664166666667	-12.3458375512439	4.50017550221594e-05	0.00315402288209019	2.93223384277688	-2.56370156968728
TC0X00002031.mm.1	chrX	33955044	33956540	30	XM_001475289	Gm2964	XM_001475289 // Gm2964 // predicted gene 2964	otherdb:protein_coding:-:CODING	-0.622531666666666	5.78416333333333	-6.96054219547673	0.000775864178200582	0.00949554393192399	-0.185828258168053	-1.5395744846236
TC0X00002057.mm.1	chrX	37082520	37085402	78	NM_026055	Rpl39	NM_026055 // Rpl39 // ribosomal protein L39	refseq:NM:protein_coding:CODING	-0.965863333333324	11.668865	-11.2536300020895	7.2015984064928e-05	0.00370970051464458	2.43376355324057	-1.95323201926704
TC0X00002061.mm.1	chrX	37187588	37191238	40	NM_019443	Ndufa1	NM_019443 // Ndufa1 // NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1	refseq:NM:protein_coding:CODING	-1.29137833333333	10.1123466666667	-18.0447675055232	6.4109262240748e-06	0.0020411902191665	4.87786077242417	-2.44761786309043
TC0X00002084.mm.1	chrX	38196573	38252481	144	NM_001289727	Tmem255a	NM_001289727 // Tmem255a // transmembrane protein 255A	refseq:NM:protein_coding:CODING	-0.657279999999997	6.31449666666667	-10.1673184524977	0.000120149702192595	0.00434257755172417	1.88186786677625	-1.57710640513192
TC0X00002216.mm.1	chrX	52378121	52378181	30	NR_105805	Mir6384	NR_105805 // Mir6384 // microRNA mir-6384	refseq:NR:ncRNA:NONCODING	-0.813771666666665	4.94775666666667	-10.0611910193416	0.000126648432961227	0.0044244278253802	1.82458867261528	-1.75780089510918
TC0X00002272.mm.1	chrX	57383348	57393036	190	NM_001166623	Rbmx	NM_001166623 // Rbmx // RNA binding motif protein, X chromosome	refseq:NM:protein_coding:CODING	1.03658833333334	11.46948	10.8789894023269	8.54589316865346e-05	0.00384654294092314	2.25021767546143	2.0513708575266
TC0X00002403.mm.1	chrX	72255999	72274803	160	NM_017369	Gabre	NM_017369 // Gabre // gamma-aminobutyric acid (GABA) A receptor, subunit epsilon	refseq:NM:protein_coding:CODING	1.18384666666667	6.49426833333333	7.50122999580951	0.000540697553992616	0.00815995771308151	0.219452202611189	2.27181706219104
TC0X00002420.mm.1	chrX	73137232	73149450	66	NM_001025384	DXBay18	NM_001025384 // DXBay18 // DNA segment, Chr X, Baylor 18	refseq:NM:protein_coding:CODING	0.659365000000001	7.01280833333333	7.03930362525203	0.000735048364195902	0.00935563908163861	-0.125075591783016	1.57938730582657
TC0X00002433.mm.1	chrX	73686178	73716175	80	NM_012060	Bcap31	NM_012060 // Bcap31 // B cell receptor associated protein 31	refseq:NM:protein_coding:CODING	-0.856078333333326	13.27053	-7.94980535916438	0.000407376174932629	0.00713560788863539	0.535903898039948	-1.81011120585349
TC0X00002453.mm.1	chrX	74409483	74429194	175	NM_008062	G6pdx	NM_008062 // G6pdx // glucose-6-phosphate dehydrogenase X-linked	refseq:NM:protein_coding:CODING	-0.881164999999996	11.8431916666667	-8.98367063109915	0.000222943891354859	0.00546980323915713	1.20480184737077	-1.84186203480806
TC0X00002631.mm.1	chrX	93304766	93632155	481	NM_008892	Pola1	NM_008892 // Pola1 // polymerase (DNA directed), alpha 1	refseq:NM:protein_coding:CODING	1.02236	9.66228666666667	9.30297409397751	0.000187394268786124	0.00502236857986058	1.39607098726288	2.03123899963567
TC0X00002637.mm.1	chrX	93764607	93832201	160	NM_145630	Pdk3	NM_145630 // Pdk3 // pyruvate dehydrogenase kinase, isoenzyme 3	refseq:NM:protein_coding:CODING	-0.940431666666665	9.05168666666667	-9.95607549895941	0.000133498881408815	0.00450128903984053	1.76722491738993	-1.91910236455762
TC0X00002660.mm.1	chrX	95048935	95196821	368	NM_001033329	Arhgef9	NM_001033329 // Arhgef9 // CDC42 guanine nucleotide exchange factor (GEF) 9	refseq:NM:protein_coding:CODING	0.711268333333336	8.71544666666667	9.24285439775898	0.000193544330871157	0.00508574033029025	1.36057017731878	1.63724285301912
TC0X00002803.mm.1	chrX	104536969	104671064	129	NM_175358	Zdhhc15	NM_175358 // Zdhhc15 // zinc finger, DHHC domain containing 15	refseq:NM:protein_coding:CODING	0.61196	8.71207166666667	7.19549651961962	0.000661326380393361	0.0088710469930449	-0.00636003431271348	1.52833414575756
TC0X00002820.mm.1	chrX	105797615	105929397	667	NM_009530	Atrx	NM_009530 // Atrx // alpha thalassemia/mental retardation syndrome X-linked homolog (human)	refseq:NM:protein_coding:CODING	0.637410000000004	12.6101183333333	8.48739933228816	0.00029535464484207	0.00617031177883106	0.893632413219239	1.55553407671979
TC0X00002933.mm.1	chrX	124469959	124470357	30	XM_486761	Rps12-ps11	XM_486761 // Rps12-ps11 // ribosomal protein S12, pseudogene 11	otherdb:protein_coding:-:CODING	-0.685241666666659	15.6908566666667	-7.04840202074733	0.000730497742926134	0.00931755057191737	-0.118096318058277	-1.60797131111656
TC0X00002934.mm.1	chrX	124599329	124599833	23	XM_977110	Rps12-ps12	XM_977110 // Rps12-ps12 // ribosomal protein S12, pseudogene 12	otherdb:protein_coding:-:CODING	-1.04637833333333	9.91809333333333	-11.6736793632024	5.98115327576724e-05	0.00342856299481447	2.63167767742661	-2.0653386157657
TC0X00002935.mm.1	chrX	124855729	124856127	30	XM_001472037	Rps12-ps18	XM_001472037 // Rps12-ps18 // ribosomal protein S12, pseudogene 18	otherdb:protein_coding:-:CODING	-0.687544999999995	15.5451633333333	-7.81761815808917	0.000442174745350623	0.00742773473337612	0.444418603340288	-1.61054056654017
TC0X00002937.mm.1	chrX	124973550	124973948	30	XM_977540	Rps12-ps15	XM_977540 // Rps12-ps15 // ribosomal protein S12, pseudogene 15	otherdb:protein_coding:-:CODING	-0.685241666666659	15.6908566666667	-7.04840202074733	0.000730497742926134	0.00931755057191737	-0.118096318058277	-1.60797131111656
TC0X00002938.mm.1	chrX	125404959	125405357	30	XM_003688976	Gm21571	XM_003688976 // Gm21571 // predicted gene, 21571	otherdb:protein_coding:-:CODING	-0.685241666666659	15.6908566666667	-7.04840202074733	0.000730497742926134	0.00931755057191737	-0.118096318058277	-1.60797131111656
TC0X00002940.mm.1	chrX	125674833	125675231	30	XM_977918	Rps12-ps13	XM_977918 // Rps12-ps13 // ribosomal protein S12, pseudogene 13	otherdb:protein_coding:-:CODING	-0.685241666666659	15.6908566666667	-7.04840202074733	0.000730497742926134	0.00931755057191737	-0.118096318058277	-1.60797131111656
TC0X00002941.mm.1	chrX	125857648	125858152	23	XM_978135	Rps12-ps14	XM_978135 // Rps12-ps14 // ribosomal protein S12, pseudogene 14	otherdb:protein_coding:-:CODING	-1.04637833333333	9.91809333333333	-11.6736793632024	5.98115327576724e-05	0.00342856299481447	2.63167767742661	-2.0653386157657
TC0X00002942.mm.1	chrX	125986966	125987364	30	XM_001473380	Rps12-ps16	XM_001473380 // Rps12-ps16 // ribosomal protein S12, pseudogene 16	otherdb:protein_coding:-:CODING	-0.686846666666662	14.8743966666667	-7.0372352089268	0.000736087533994466	0.00935563908163861	-0.126663365033452	-1.60976117659879
TC0X00002993.mm.1	chrX	134537256	134541865	30	NM_013898	Timm8a1	NM_013898 // Timm8a1 // translocase of inner mitochondrial membrane 8A1	refseq:NM:protein_coding:CODING	-0.589581666666662	8.27077333333333	-7.00270756649705	0.000753691482727246	0.00942916679748607	-0.153228908925401	-1.50481033944883
TC0X00003069.mm.1	chrX	140006805	140062712	160	NM_001081668	Nup62cl	NM_001081668 // Nup62cl // nucleoporin 62 C-terminal like	refseq:NM:protein_coding:CODING	-0.783101666666665	4.782865	-12.4046637156214	4.39257646862491e-05	0.00313799933698314	2.95764266285454	-1.72082652353221
TC0X00003075.mm.1	chrX	140539528	140600659	168	NM_001077364	Tsc22d3	NM_001077364 // Tsc22d3 // TSC22 domain family, member 3	refseq:NM:protein_coding:CODING	-1.052495	8.60580833333333	-8.35952125376556	0.000318305162064573	0.00644113414433646	0.810557834801649	-2.07411372467776
TC0X00003082.mm.1	chrX	140948425	140956728	80	NM_001164177	Psmd10	NM_001164177 // Psmd10 // proteasome (prosome, macropain) 26S subunit, non-ATPase, 10	refseq:NM:protein_coding:CODING	-1.67200166666666	10.2824166666667	-12.7003210395952	3.89581471553797e-05	0.00300377096156091	3.08326532198071	-3.18656406640336
TC0X00003113.mm.1	chrX	143285674	143394262	180	NM_001114385	Chrdl1	NM_001114385 // Chrdl1 // chordin-like 1	refseq:NM:protein_coding:CODING	1.72779833333334	9.08452	11.7173725777669	5.86884756910595e-05	0.00340267038883675	2.65180559420627	3.31221961541299
TC0X00003114.mm.1	chrX	143802231	143827414	164	NM_007603	Capn6	NM_007603 // Capn6 // calpain 6	refseq:NM:protein_coding:CODING	0.932473333333336	8.70802833333333	8.77952779471892	0.000249859646055641	0.00570819225907133	1.07891033965755	1.90854517233287
TC0X00003143.mm.1	chrX	147383476	147429192	160	NM_008356	Il13ra2	NM_008356 // Il13ra2 // interleukin 13 receptor, alpha 2	refseq:NM:protein_coding:CODING	-1.62381666666666	7.447995	-9.32101213096089	0.000185594243194375	0.00502236857986058	1.40667703076904	-3.08189277091293
TC0X00003241.mm.1	chrX	155569736	155623814	100	NM_001093750	Ptchd1	NM_001093750 // Ptchd1 // patched domain containing 1	refseq:NM:protein_coding:CODING	-0.664913333333333	5.72404166666667	-9.04466527812852	0.00021557618329056	0.00538689678073351	1.24186248589057	-1.58547302662602
TC0X00003260.mm.1	chrX	157821436	158043294	270	NM_177751	Cnksr2	NM_177751 // Cnksr2 // connector enhancer of kinase suppressor of Ras 2	refseq:NM:protein_coding:CODING	2.18492	10.09995	22.9308560475821	1.8512648974203e-06	0.00179083001222681	5.97759267886977	4.54701574586159
TC0X00003379.mm.1	chrX	169974401	169985232	100	NR_029457	G530011O06Rik	NR_029457 // G530011O06Rik // RIKEN cDNA G530011O06 gene	refseq:NR:ncRNA:NONCODING	-2.47511333333333	7.52272666666667	-8.60303999639678	0.000276264112868495	0.00601113428285575	0.967713571547087	-5.56010964597045
TC0X00003395.mm.1	chrX	101274030	101298934	607	NM_021521	Med12	NM_021521 // Med12 // mediator complex subunit 12	refseq:NM:protein_coding:CODING	0.862775000000005	10.5005016666667	6.96396857819439	0.000774034092006917	0.00949554393192399	-0.183172727848999	1.81853286652523
TC0X00003396.mm.1	chrX	101299168	101325963	200	NM_172932	Nlgn3	NM_172932 // Nlgn3 // neuroligin 3	refseq:NM:protein_coding:CODING	1.85101166666667	9.715905	28.9426685135998	5.5100428054918e-07	0.00179083001222681	6.91011675600607	3.60753068649116
TC0X00003429.mm.1	chrX	73853778	73880834	490	NM_008478	L1cam	NM_008478 // L1cam // L1 cell adhesion molecule	refseq:NM:protein_coding:CODING	1.39285833333334	11.88694	12.4227315408476	4.36014263053523e-05	0.00313799933698314	2.96541877631608	2.62598437741792
TC0X00003431.mm.1	chrX	73916870	73921944	171	NM_001177965	Naa10	NM_001177965 // Naa10 // N(alpha)-acetyltransferase 10, NatA catalytic subunit	refseq:NM:protein_coding:CODING	-0.592494999999995	7.67726666666667	-9.61297357412706	0.000159117187977143	0.00478292195679489	1.57548639186136	-1.50785217673916
TC0X00003435.mm.1	chrX	74369217	74373349	64	NM_001256104	Slc10a3	NM_001256104 // Slc10a3 // solute carrier family 10 (sodium/bile acid cotransporter family), member 3	refseq:NM:protein_coding:CODING	-0.590286666666664	7.800055	-7.04858404369762	0.000730407041000314	0.00931755057191737	-0.117956771855101	-1.50554587295638
TC0Y00000032.mm.1	chrY	13044509	13045207	30	XM_001473109	Gm20807	XM_001473109 // Gm20807 // predicted gene, 20807	otherdb:protein_coding:-:CODING	-0.615001666666664	4.85284166666667	-7.11203481061458	0.000699579858801555	0.00912683204794373	-0.069506721636599	-1.53155976642058
TC0Y00000046.mm.1	chrY	17757509	17758207	30	XM_001473793	Gm20833	XM_001473793 // Gm20833 // predicted gene, 20833	otherdb:protein_coding:-:CODING	-0.615001666666664	4.85284166666667	-7.11203481061458	0.000699579858801555	0.00912683204794373	-0.069506721636599	-1.53155976642058
TC0Y00000385.mm.1	chrY	55043321	55044004	30	XM_001477844	Gm20930	XM_001477844 // Gm20930 // predicted gene, 20930	otherdb:protein_coding:-:CODING	-0.66462333333333	4.73153333333333	-7.1538601596722	0.000680094036423517	0.0089772542591269	-0.0377795702307946	-1.58515435846936
TC0Y00000392.mm.1	chrY	57016837	57017520	30	XM_001477424	Gm20913	XM_001477424 // Gm20913 // predicted gene, 20913	otherdb:protein_coding:-:CODING	-0.66462333333333	4.73153333333333	-7.1538601596722	0.000680094036423517	0.0089772542591269	-0.0377795702307946	-1.58515435846936
TC0Y00000470.mm.1	chrY	75025392	75026075	30	XM_001473011	Gm20813	XM_001473011 // Gm20813 // predicted gene, 20813	otherdb:protein_coding:-:CODING	-0.657716666666664	4.95266333333333	-7.93840344075937	0.000410247434171472	0.00714681447631274	0.528069412836939	-1.57758382690798
TC0Y00000534.mm.1	chrY	86434211	86434894	30	XM_001475119	Gm20860	XM_001475119 // Gm20860 // predicted gene, 20860	otherdb:protein_coding:-:CODING	-0.657716666666664	4.95266333333333	-7.93840344075937	0.000410247434171472	0.00714681447631274	0.528069412836939	-1.57758382690798
TC1000000011.mm.1	chr10	3740364	3967303	291	NM_001033253	Plekhg1	NM_001033253 // Plekhg1 // pleckstrin homology domain containing, family G (with RhoGef domain) member 1	refseq:NM:protein_coding:CODING	1.82796333333334	11.852205	8.37104985552232	0.000316151908389391	0.00641303947719223	0.818097652767079	3.55035511424795
TC1000000015.mm.1	chr10	3973075	4167081	340	NM_001170785	Mthfd1l	NM_001170785 // Mthfd1l // methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	refseq:NM:protein_coding:CODING	-1.05702166666666	10.4783933333333	-13.4427392416503	2.91487081258246e-05	0.00284949966404975	3.38414283942522	-2.08063178013046
TC1000000147.mm.1	chr10	19934472	20142753	378	NM_008580	Map3k5	NM_008580 // Map3k5 // mitogen-activated protein kinase kinase kinase 5	refseq:NM:protein_coding:CODING	-0.791419999999996	8.39249333333333	-11.0786130030858	7.79581078932179e-05	0.003774113116383	2.34886732096743	-1.73077717482769
TC1000000150.mm.1	chr10	20148471	20281590	230	NM_001198635	Map7	NM_001198635 // Map7 // microtubule-associated protein 7	refseq:NM:protein_coding:CODING	-0.749918333333333	7.988745	-7.43718085763279	0.000563667322863192	0.00830844258981119	0.172847659610394	-1.68169763192194
TC1000000171.mm.1	chr10	21882184	21999903	278	NM_001161845	Sgk1	NM_001161845 // Sgk1 // serum/glucocorticoid regulated kinase 1	refseq:NM:protein_coding:CODING	-1.41125	8.80699166666667	-14.7564929785204	1.80765531955971e-05	0.00255678876558192	3.87039687034641	-2.65967506300073
TC1000000178.mm.1	chr10	22306702	22321765	132	NR_015465	C920009B18Rik	NR_015465 // C920009B18Rik // RIKEN cDNA C920009B18 gene	refseq:NR:ncRNA:NONCODING	0.624575000000005	7.39983833333333	8.19766404849522	0.000350439109342981	0.00676329739951614	0.703629072962132	1.54175657620799
TC1000000211.mm.1	chr10	24223517	24302790	144	NM_021509	Moxd1	NM_021509 // Moxd1 // monooxygenase, DBH-like 1	refseq:NM:protein_coding:CODING	0.757248333333337	14.4747183333333	9.4749131775844	0.000171038897865476	0.00493931274168807	1.49632589121975	1.69026369149468
TC1000000240.mm.1	chr10	26753421	26918650	210	NM_176837	Arhgap18	NM_176837 // Arhgap18 // Rho GTPase activating protein 18	refseq:NM:protein_coding:CODING	1.229485	11.4855533333333	17.4723767786319	7.57271335091174e-06	0.00205761727916613	4.72092268612256	2.3448327122427
TC1000000246.mm.1	chr10	28074820	28597397	446	NM_008983	Ptprk	NM_008983 // Ptprk // protein tyrosine phosphatase, receptor type, K	refseq:NM:protein_coding:CODING	-1.13395833333333	8.23223666666667	-9.63367169261797	0.00015741575476899	0.00478122176688704	1.58725315783097	-2.19460049169556
TC1000000265.mm.1	chr10	29313166	29346661	124	NM_001110195	Echdc1	NM_001110195 // Echdc1 // enoyl Coenzyme A hydratase domain containing 1	refseq:NM:protein_coding:CODING	-0.673398333333333	9.06396333333333	-9.05905552522731	0.000213880084130988	0.00537915561637331	1.25056951483251	-1.59482522932747
TC1000000297.mm.1	chr10	34282190	34285275	30	NM_009433	Tspyl1	NM_009433 // Tspyl1 // testis-specific protein, Y-encoded-like 1	refseq:NM:protein_coding:CODING	-0.601469999999999	10.806695	-7.08294477088984	0.000713519485078665	0.00923391896846	-0.0916715415951304	-1.51726175715141
TC1000000300.mm.1	chr10	34389981	34397085	40	NM_009925	Col10a1	NM_009925 // Col10a1 // collagen, type X, alpha 1	refseq:NM:protein_coding:CODING	-2.791455	7.898645	-10.5929296375289	9.7752442909513e-05	0.0040174623982488	2.10536275925568	-6.92327665701277
TC1000000301.mm.1	chr10	34483399	34611232	120	NM_001159544	Frk	NM_001159544 // Frk // fyn-related kinase	refseq:NM:protein_coding:CODING	-0.839936666666663	8.08430333333333	-9.41615108546654	0.00017643141185929	0.00494634686622641	1.46227321217387	-1.7899715615942
